X,company_name,main_activity,address,company_city,postcode,country,clustered,clustered_unit_ecoinvent,ecoinvent,group,sector,subsector,sector_ecoinvent_delimited,sector_ecoinvent,co2_products,input_1_sector_ecoinvent_delimited,input_2_sector_ecoinvent_delimited,input_3_sector_ecoinvent_delimited,companies_id,products_companies_id,products_id,delimited_products_id,delimited_id,clustered_delimited_id,clustered_id,main_activity_id,categories_id,categories_sector_ecoinvent_delimited_id,sector_ecoinvent_delimited_id,sector_ecoinvent_delimited_sector_ecoinvent_id,sector_ecoinvent_id,time,inputs,co2_input,id,relative_all,relative_unit,relative_sector,relative_sector_unit,TR_relative_all,TR_relative_unit,TR_relative_sector,TR_relative_sector_unit,low_TR_relative_all,medium_TR_relative_all,high_TR_relative_all,low_TR_relative_unit,medium_TR_relative_unit,high_TR_relative_unit,low_TR_relative_sector,medium_TR_relative_sector,high_TR_relative_sector,low_TR_relative_sector_unit,medium_TR_relative_sector_unit,high_TR_relative_sector_unit
57,reimann industrietechnik gmbh,manufacturer/ producer,hauptstrasse 2 | 94544 hofkirchen,hofkirchen,94544,germany,machining,m3,ordinary transforming activity,construction_public_works,equipment,fireplaces_accessories,infrastructure & machinery,infrastructure & machinery cement & concrete,43.52,infrastructure & machinery,infrastructure & machinery,transport,reimann-industrietechnik-gmbh_00000004796056-001,80e666b0066d0138743373ac479b406237321e64,20d8631bd54d2c718a32a8cf80bc910b0eab0648,0f8b175ab8b86943684a5d0dc6a713e92fe0be8a,371c1d293c4af1c626cd10ac95b34b4492dd744d,84602a451bbe1ebbf7f3879a7adde4b3823a9990,371c1d293c4af1c626cd10ac95b34b4492dd744d,fd62c01c0168c1f02250969af71e56bf0ea681f5,0f25a26b059b24cda4f3445f3aebd9eb495ea9c8,8fb6d0bd5e45a10d0649bef582abd22b44325d7c,fff49bd7f46c38c28dc6cbdcddf38daa3688823a,eb67478ae1b72436ea3c12e066450d6dce359d3e,9c1c9321bdbcf839f433f35990df76789e0f7f53,3,dealer,94.23,57,0.9348659003831418,0.31800766283524906,0.5938697318007663,0.18773946360153257,high,medium,medium,low,38.88888888888889,44.44444444444444,16.666666666666664,61.111111111111114,38.88888888888889,0,61.111111111111114,38.88888888888889,0,88.88888888888889,11.11111111111111,0
58,reimann industrietechnik gmbh,manufacturer/ producer,hauptstrasse 2 | 94544 hofkirchen,hofkirchen,94544,germany,surface treatment,kg,ordinary transforming activity,food_related_products,drinks,starch_edible,infrastructure & machinery,infrastructure & machinery resource extraction fuels,67.12,transport,infrastructure & machinery,infrastructure & machinery,reimann-industrietechnik-gmbh_00000004796056-001,2d6e30d167e90de22fd167bea6541d4c9ffdd3b6,6b91c2ca1f831dcafcc4c2a889b52f7e43d7e8d0,6ef992f9c4559a34c63755b70965effca43e0550,261b9504ec63f5f85fd82a8a1863fa1af229e3da,284e9850249fb2fe5c8c3edb917332acd1c24106,261b9504ec63f5f85fd82a8a1863fa1af229e3da,fd62c01c0168c1f02250969af71e56bf0ea681f5,4379a78c7143ce4be075c585fa58198b184ff803,443373456dc03b57dc3ea95dce5e59867a56ca8a,fff49bd7f46c38c28dc6cbdcddf38daa3688823a,f30cdc8d5c4f5c66ed86da4005f01a87c7774ca1,8da98b4a286ab9eec52f1501e654a240225a98de,3,prepared meats machinery,36.47,58,0.4444444444444444,0.30268199233716475,0.3103448275862069,0.210727969348659,medium,medium,medium,low,38.88888888888889,44.44444444444444,16.666666666666664,61.111111111111114,38.88888888888889,0,61.111111111111114,38.88888888888889,0,88.88888888888889,11.11111111111111,0
59,reimann industrietechnik gmbh,manufacturer/ producer,hauptstrasse 2 | 94544 hofkirchen,hofkirchen,94544,germany,surface coating,kg,ordinary transforming activity,food_related_products,food_processing,nougat,infrastructure & machinery,infrastructure & machinery resource extraction minerals,81.44,infrastructure & machinery,infrastructure & machinery,infrastructure & machinery,reimann-industrietechnik-gmbh_00000004796056-001,2d6e30d167e90de22fd167bea6541d4c9ffdd3b6,6b91c2ca1f831dcafcc4c2a889b52f7e43d7e8d0,18749f682471ed7f6ff2a7f5d6f8116f590ec60a,fe263d7853a4de4e5c3e5bdd119c6ef2e874ba07,76490967981e2e4be937f3abb4f78036e1ee4316,fe263d7853a4de4e5c3e5bdd119c6ef2e874ba07,fd62c01c0168c1f02250969af71e56bf0ea681f5,d6b0c33a1f8744cfc89a5a101bb79854e42972f6,3c0466b08a3f75acb993729f069d3e14e23ce7fb,fff49bd7f46c38c28dc6cbdcddf38daa3688823a,a92ee9477900481f8c19e6bf0e4ea153b6d63c4a,a8de728c461c127b98ea2fe4c4fc19c3977966e0,3,carboard packaging,15.31,59,0.2413793103448276,0.18007662835249041,0.18007662835249041,0.13409961685823754,low,low,low,low,38.88888888888889,44.44444444444444,16.666666666666664,61.111111111111114,38.88888888888889,0,61.111111111111114,38.88888888888889,0,88.88888888888889,11.11111111111111,0
60,reimann industrietechnik gmbh,manufacturer/ producer,hauptstrasse 2 | 94544 hofkirchen,hofkirchen,94544,germany,"hand tools, non-power",m3,ordinary transforming activity,vehicles_transport_equipment,cars,automobile_junkyard,infrastructure & machinery,transport infrastructure & machinery,2.04,infrastructure & machinery,agriculture & animal husbandry,infrastructure & machinery,reimann-industrietechnik-gmbh_00000004796056-001,aa2b946d9e3f9fc5760c1e53f7f340e9543b1268,60f41e1221ace9420db85d4107fab3109a1eba58,60f41e1221ace9420db85d4107fab3109a1eba58,60f41e1221ace9420db85d4107fab3109a1eba58,4e9617a7935de7da5f225bf940ef1c342a6daa9a,60f41e1221ace9420db85d4107fab3109a1eba58,fd62c01c0168c1f02250969af71e56bf0ea681f5,fa60b5b73180c5fe1822a960e4fe1a3a72c1df57,22fc7dfd6e4ebdb76c7e90354df0f3675a796114,fff49bd7f46c38c28dc6cbdcddf38daa3688823a,77c8945b3502192bd2f3e98ca7d29be21b140b00,83ec5432af7996bd66a9922fd53ee550d4a388a1,3,wire bulk goods,72.57,60,0.789272030651341,0.2567049808429119,0.5095785440613027,0.16091954022988506,high,low,medium,low,38.88888888888889,44.44444444444444,16.666666666666664,61.111111111111114,38.88888888888889,0,61.111111111111114,38.88888888888889,0,88.88888888888889,11.11111111111111,0
61,reimann industrietechnik gmbh,manufacturer/ producer,hauptstrasse 2 | 94544 hofkirchen,hofkirchen,94544,germany,portable power tools,kg,ordinary transforming activity,food_related_products,drinks,soft_drinks,agriculture & animal husbandry,infrastructure & machinery chemicals agriculture & animal husbandry,15.74,infrastructure & machinery,infrastructure & machinery,infrastructure & machinery,reimann-industrietechnik-gmbh_00000004796056-001,c3c78a8cb24d14c1284dfdd39f37ce141d53ef55,3437f6e23dd6dd939e30657a2aeffd8e2f89d7e9,3437f6e23dd6dd939e30657a2aeffd8e2f89d7e9,3437f6e23dd6dd939e30657a2aeffd8e2f89d7e9,19670b740161b76b2276e5be28fb048caaea717f,3437f6e23dd6dd939e30657a2aeffd8e2f89d7e9,fd62c01c0168c1f02250969af71e56bf0ea681f5,80deb34149053fac9b8450f90df49841c1597078,d49a8d7248fc5deee055b8a5216f43481c0b09c0,6cab14408b4e9298a6255076bc425621d67ffbb6,488f40a14827eeec943b98c35c98f55b60976e3f,efc96c8115c7fb530106ef3b936f078e1543d105,3,propane,64.47,61,0.7318007662835249,0.5019157088122606,0.09195402298850575,0.04980842911877394,high,medium,low,low,38.88888888888889,44.44444444444444,16.666666666666664,61.111111111111114,38.88888888888889,0,61.111111111111114,38.88888888888889,0,88.88888888888889,11.11111111111111,0
62,reimann industrietechnik gmbh,manufacturer/ producer,hauptstrasse 2 | 94544 hofkirchen,hofkirchen,94544,germany,machine tools - metal shaping,kg,ordinary transforming activity,food_related_products,tinned_foods,freeze_dried_fish,infrastructure & machinery,infrastructure & machinery waste treatment & recycling pulp & paper,6.32,infrastructure & machinery,infrastructure & machinery,agriculture & animal husbandry,reimann-industrietechnik-gmbh_00000004796056-001,fb0d12ac98bf26ae2f9a57d34a61d4ba519e20f1,c5a39035be8bc0bf6c91080fcb16855d0ff0faab,c5a39035be8bc0bf6c91080fcb16855d0ff0faab,c5a39035be8bc0bf6c91080fcb16855d0ff0faab,5ba64fee91383d5a715b91a0e93c11478e762e89,c5a39035be8bc0bf6c91080fcb16855d0ff0faab,fd62c01c0168c1f02250969af71e56bf0ea681f5,bd787a9cac1f1aa0149891f56a1e3f909003d8e9,ec359aebef5ae359e076b5bd0e290c82b6ab71a8,fff49bd7f46c38c28dc6cbdcddf38daa3688823a,e34650745979a9397ec7f6e6ef5145c8416789cd,42f0f7713747d5487dd8331937eed2690fa6e1a7,3,figs as cheese accompaniments,56.33,62,0.6666666666666666,0.45977011494252873,0.4444444444444444,0.3065134099616858,medium,medium,medium,medium,38.88888888888889,44.44444444444444,16.666666666666664,61.111111111111114,38.88888888888889,0,61.111111111111114,38.88888888888889,0,88.88888888888889,11.11111111111111,0
63,sebastian brass (magister artium),service provider,gr<fc>nstrasse 53 | 51063 k<f6>ln,k<f6>ln,51063,germany,composition,m3,not_mapped,construction_public_works,construction_finishings,alarms_and_surveillance_installation,electronics,electronics water supply,57,infrastructure & machinery,infrastructure & machinery,cement & concrete,sebastian-brass-magister-artium_00000004961209-001,217037cc4213a5e1c8458707b3984f120739e541,8f6bd701ce5eed0b9457672e1575a9f28e49b546,2b697236be93739445c11a649fa738ecb84c9701,e93600b82d70cf4a91d90c6437fd40679827c2dd,1d2d7241dc78ead5d3c13b951bd8eb1711c71bca,e93600b82d70cf4a91d90c6437fd40679827c2dd,20965c7bc5825cbd88568790902918bab186efab,3a483936dfc029483ad8151d36a068a8f20e4f36,dcdece1d4bc0f075e2c5f5b95b7c69078db544de,1ed41f53f6e46bae8c539f14baf2af7e80028245,5e57edfde09dbbd90eb77cf96b06f6ec635c069f,22e47d9ecc5e7b84e393be5624f1c21af9546358,3,fitting workshop,96.63,63,0.9616858237547893,0.3218390804597701,0.011494252873563218,0.011494252873563218,high,medium,low,low,42.857142857142854,23.809523809523807,33.33333333333333,52.38095238095239,47.61904761904761,0,66.66666666666666,33.33333333333333,0,80.95238095238095,19.047619047619047,0
64,sebastian brass (magister artium),service provider,gr<fc>nstrasse 53 | 51063 k<f6>ln,k<f6>ln,51063,germany,photocomposition,kg,not_mapped,mechanical_engineering_industry_equipment,agriculture_machines_equipment,tractors_clearing_and_logging,infrastructure & machinery,electronics infrastructure & machinery,71.99,waste treatment & recycling,agriculture & animal husbandry,infrastructure & machinery,sebastian-brass-magister-artium_00000004961209-001,217037cc4213a5e1c8458707b3984f120739e541,8f6bd701ce5eed0b9457672e1575a9f28e49b546,6bc894a912c2998727469b92535f101a11c328e4,e9845700c3c50873a5106336be8e61bb6c533a0c,f388ac0b4f275e474e12f7181ac3cd5131739ae7,e9845700c3c50873a5106336be8e61bb6c533a0c,20965c7bc5825cbd88568790902918bab186efab,0f8f66a484db694112776cd559789ac75e57562c,95cfa6751d46db6cc1619fc055cfe52d5ce98742,fff49bd7f46c38c28dc6cbdcddf38daa3688823a,3944a4da30a794b1b7cbd8ace721ce54f953f770,447bb266a8b2946c7f3366989f40decd5c588404,3,water treatment plant management,40.38,64,0.48659003831417624,0.32950191570881227,0.3371647509578544,0.2260536398467433,medium,medium,medium,low,42.857142857142854,23.809523809523807,33.33333333333333,52.38095238095239,47.61904761904761,0,66.66666666666666,33.33333333333333,0,80.95238095238095,19.047619047619047,0
65,sebastian brass (magister artium),service provider,gr<fc>nstrasse 53 | 51063 k<f6>ln,k<f6>ln,51063,germany,photoengraving,kg,not_mapped,food_related_products,food_processing,food_processing,infrastructure & machinery,infrastructure & machinery fuels,56.69,infrastructure & machinery,infrastructure & machinery,minerals,sebastian-brass-magister-artium_00000004961209-001,217037cc4213a5e1c8458707b3984f120739e541,8f6bd701ce5eed0b9457672e1575a9f28e49b546,a1fe7e0af95a8fdd7299299da6bf079a6bb144fd,b249e5542b8bce1fd04cf35c8a55c3149ad10350,732b9fe97aaa1d69e970ff25f9e7e35322d94e3d,b249e5542b8bce1fd04cf35c8a55c3149ad10350,20965c7bc5825cbd88568790902918bab186efab,8a6311ac8d15e0be2ddbe3d8519d39f61e066985,7eabecdfb9c8c909aedb9e2d2041363501a73c44,fff49bd7f46c38c28dc6cbdcddf38daa3688823a,a5de22ddd2299135d518accf37673eae0f217ad5,0c0ea7be108e30647b9c3a64f13cb76977d6bf0a,3,trout,60.16,65,0.6934865900383141,0.4789272030651341,0.45977011494252873,0.31800766283524906,medium,medium,medium,medium,42.857142857142854,23.809523809523807,33.33333333333333,52.38095238095239,47.61904761904761,0,66.66666666666666,33.33333333333333,0,80.95238095238095,19.047619047619047,0
66,sebastian brass (magister artium),service provider,gr<fc>nstrasse 53 | 51063 k<f6>ln,k<f6>ln,51063,germany,print,m3,not_mapped,metallurgy_metalworking,steel_metal_transformation,boilermaking_naval,infrastructure & machinery,infrastructure & machinery chemicals agriculture & animal husbandry,3.86,infrastructure & machinery,infrastructure & machinery,minerals,sebastian-brass-magister-artium_00000004961209-001,602c26d7ad4945fa6d5f47a75622ef970b333ab6,2cd070a4fc87c09ef79b3e49b4d9a67885b59aba,2cd070a4fc87c09ef79b3e49b4d9a67885b59aba,2cd070a4fc87c09ef79b3e49b4d9a67885b59aba,81ea08a1cd849c568aa38365205ad6a72f474a01,6d0d5876e6710ebb4f309b5af01090cb97381d06,20965c7bc5825cbd88568790902918bab186efab,9d99a098f005bb766c4b3cd3dc5525252759da3b,7bccafc095f99bae4beda0a8dff8c14a85410749,fff49bd7f46c38c28dc6cbdcddf38daa3688823a,e3b09678f90025b926f0e1bdeb16a1a8047380be,efc96c8115c7fb530106ef3b936f078e1543d105,3,gas boilers for the home,97.59,66,0.9808429118773946,0.3333333333333333,0.6206896551724138,0.19540229885057472,high,medium,medium,low,42.857142857142854,23.809523809523807,33.33333333333333,52.38095238095239,47.61904761904761,0,66.66666666666666,33.33333333333333,0,80.95238095238095,19.047619047619047,0
67,sebastian brass (magister artium),service provider,gr<fc>nstrasse 53 | 51063 k<f6>ln,k<f6>ln,51063,germany,silk-screen printing,kg,not_mapped,mechanical_engineering_industry_equipment,food_industry_machines_equipment,fish_processing_machines_and_equipment,infrastructure & machinery,infrastructure & machinery water supply,64,agriculture & animal husbandry,infrastructure & machinery,infrastructure & machinery,sebastian-brass-magister-artium_00000004961209-001,78c6e7ea123de57a9240ad32b2ddaaff47efc355,967eb416a75debbdbcc9caba7f2d5ce6ccfde724,967eb416a75debbdbcc9caba7f2d5ce6ccfde724,967eb416a75debbdbcc9caba7f2d5ce6ccfde724,4fe1c42e15cf3ae1ae407faac0d798ab10183280,967eb416a75debbdbcc9caba7f2d5ce6ccfde724,20965c7bc5825cbd88568790902918bab186efab,40db47492e7171ba18cd3c7dde47a54336b966a6,83dc97dbbe221bf2e95719bfd44cd4fd17d3d067,fff49bd7f46c38c28dc6cbdcddf38daa3688823a,89e16bf879234853ff276bda56f49654813745f1,74d086c8b051f315c1bd2dab8cb4d5d57473c67e,3,contract manufacturer of capsules,59.65,67,0.6896551724137931,0.47509578544061304,0.4559386973180077,0.31417624521072796,medium,medium,medium,medium,42.857142857142854,23.809523809523807,33.33333333333333,52.38095238095239,47.61904761904761,0,66.66666666666666,33.33333333333333,0,80.95238095238095,19.047619047619047,0
68,sebastian brass (magister artium),service provider,gr<fc>nstrasse 53 | 51063 k<f6>ln,k<f6>ln,51063,germany,reprographics,kg,not_mapped,construction_public_works,construction,soil_analysis,infrastructure & machinery,infrastructure & machinery fuels resource extraction,30.11,infrastructure & machinery,infrastructure & machinery,infrastructure & machinery,sebastian-brass-magister-artium_00000004961209-001,6b94c97bffb935b70fdaa7367ad7acc2f6492185,759fb1073c271c3f92fdfccd481c97a20f7dfd30,759fb1073c271c3f92fdfccd481c97a20f7dfd30,759fb1073c271c3f92fdfccd481c97a20f7dfd30,5ffe02b1c7ed5458f92a57430afcfc879d0e7b2e,759fb1073c271c3f92fdfccd481c97a20f7dfd30,20965c7bc5825cbd88568790902918bab186efab,c44a3b3497a66aebdd860a9848c40a50318a6bc2,d24fe2565ec65bf7690b1b64d25dd0f4660e217b,fff49bd7f46c38c28dc6cbdcddf38daa3688823a,33dc7c58dd300a662780de412c80ab27c2f49102,baa18fca8bdfaaa323b81078c4e0dbb00f351229,3,trekking equipment,6.95,68,0.16091954022988506,0.12260536398467432,0.13026819923371646,0.09578544061302682,low,low,low,low,42.857142857142854,23.809523809523807,33.33333333333333,52.38095238095239,47.61904761904761,0,66.66666666666666,33.33333333333333,0,80.95238095238095,19.047619047619047,0
69,sebastian brass (magister artium),service provider,gr<fc>nstrasse 53 | 51063 k<f6>ln,k<f6>ln,51063,germany,"publishing, general",m3,not_mapped,agriculture_livestock,cereals_grains,crop_harvesting,agriculture & animal husbandry,agriculture & animal husbandry,20.69,infrastructure & machinery,infrastructure & machinery,agriculture & animal husbandry,sebastian-brass-magister-artium_00000004961209-001,e93db0a8be3a47979f36974461456674c407bac4,478e406e89da60b39faeff4bc3c93681408819ad,478e406e89da60b39faeff4bc3c93681408819ad,478e406e89da60b39faeff4bc3c93681408819ad,3e172ebd4e4cf2729fa8ad19ee2f9c215d8656b5,478e406e89da60b39faeff4bc3c93681408819ad,20965c7bc5825cbd88568790902918bab186efab,368e034ec59c1bac6be38afecc193703901d1236,f140f0be14fdec93de8bed72bd149e37ca3a31ae,6cab14408b4e9298a6255076bc425621d67ffbb6,dcab748194be5b00a56a0ea7e618034f4374e08f,6cab14408b4e9298a6255076bc425621d67ffbb6,3,injection moulded plastic parts with filter mesh insert,96.78,69,0.9693486590038314,0.32567049808429116,0.14559386973180077,0.06896551724137931,high,medium,low,low,42.857142857142854,23.809523809523807,33.33333333333333,52.38095238095239,47.61904761904761,0,66.66666666666666,33.33333333333333,0,80.95238095238095,19.047619047619047,0
70,bio obstbau filipp,manufacturer/ producer,in anleiten 2 | 2125 bogenneusiedl,bogenneusiedl,2125,austria,"vegetables, edible roots",kg,ordinary transforming activity,transport_related_services,air_transport,helicopter_charters_passenger_transport,transport,transport infrastructure & machinery,5.64,infrastructure & machinery,textiles,infrastructure & machinery,bio-obstbau-filipp_00000005219340-001,6d48cdb4f4c36397af7051355cb8494c6fe6c56d,b5699fa7ec14f7ec74030afcf8f767d2d0752be1,119c626d16102c3f891aa101a5812a7736c43983,ec70309cae56a31ec01ebffbfabd6e67678f463a,40f043e1869b0e5ef9663ef9eede365afbf97cae,ec70309cae56a31ec01ebffbfabd6e67678f463a,fd62c01c0168c1f02250969af71e56bf0ea681f5,99c75d40cbd09b1152bf6fe13d26e6e3194065e4,70d02e0e1a3b51e92474a0c9e2250380e13bcbd5,a8e6012e4ab8ed7bac28ba6b0abff3465023afd2,55374e4537cc1d676a93e172578cdd4bba70a801,83ec5432af7996bd66a9922fd53ee550d4a388a1,3,buns,-4.15,70,0.01532567049808429,0.01532567049808429,0.0038314176245210726,0.0038314176245210726,low,low,low,low,40.74074074074074,40.74074074074074,18.51851851851852,66.66666666666666,33.33333333333333,0,66.66666666666666,33.33333333333333,0,92.5925925925926,7.4074074074074066,0
71,bio obstbau filipp,manufacturer/ producer,in anleiten 2 | 2125 bogenneusiedl,bogenneusiedl,2125,austria,"vegetables, tubers",kg,ordinary transforming activity,food_related_products,frozen_foods,meats_frozen_and_deep_frozen,agriculture & animal husbandry,waste treatment & recycling agriculture & animal husbandry,4.48,infrastructure & machinery,infrastructure & machinery,infrastructure & machinery,bio-obstbau-filipp_00000005219340-001,6d48cdb4f4c36397af7051355cb8494c6fe6c56d,b5699fa7ec14f7ec74030afcf8f767d2d0752be1,f752054a1c7ee4fd68c157d78dd3fa52dbe46d70,ef11ea0f4175a8bffdebe50e78a80677a5d4059d,5b5483df297527f7e951f631a7c543ed41f8271b,ef11ea0f4175a8bffdebe50e78a80677a5d4059d,fd62c01c0168c1f02250969af71e56bf0ea681f5,25945e5db6805bd9cf12ea7d7ae09126386e6844,ae78f6eb1567a01cdb042ab7c2b47d1ad1db4765,6cab14408b4e9298a6255076bc425621d67ffbb6,d678d3bc5a25993d072996e7bd166b85b3bfb29e,d94514826ed3b5ce2f8bf379f8255c770bc415c6,3,vehicles for the collection of industrial waste,83,71,0.8620689655172413,0.578544061302682,0.12643678160919541,0.06513409961685823,high,medium,low,low,40.74074074074074,40.74074074074074,18.51851851851852,66.66666666666666,33.33333333333333,0,66.66666666666666,33.33333333333333,0,92.5925925925926,7.4074074074074066,0
72,bio obstbau filipp,manufacturer/ producer,in anleiten 2 | 2125 bogenneusiedl,bogenneusiedl,2125,austria,fruit,m3,ordinary transforming activity,construction_public_works,equipment,sunshades_and_accessories,infrastructure & machinery,infrastructure & machinery resource extraction,72.02,infrastructure & machinery,infrastructure & machinery,infrastructure & machinery,bio-obstbau-filipp_00000005219340-001,425e4893e4acaaf0cf5a07cb5d40aba0107df75d,f053b8b6867d63b294d649595d714aa755500d93,f053b8b6867d63b294d649595d714aa755500d93,f053b8b6867d63b294d649595d714aa755500d93,4e01e98b0fd0159257b7d1b176f19def9170f2e9,f053b8b6867d63b294d649595d714aa755500d93,fd62c01c0168c1f02250969af71e56bf0ea681f5,420ef138607c030173be0cb313c377d4f845330f,e6f662dff253c162d7df67efeb422299844c39cc,fff49bd7f46c38c28dc6cbdcddf38daa3688823a,ae754e44854abe26569b89b38fc941f16809fdcf,41adee77337adf81b722067617021642782582f3,3,electric hoists,54.76,72,0.6360153256704981,0.19157088122605365,0.42911877394636017,0.13026819923371646,medium,low,medium,low,40.74074074074074,40.74074074074074,18.51851851851852,66.66666666666666,33.33333333333333,0,66.66666666666666,33.33333333333333,0,92.5925925925926,7.4074074074074066,0
73,bio obstbau filipp,manufacturer/ producer,in anleiten 2 | 2125 bogenneusiedl,bogenneusiedl,2125,austria,dietary foods,kg,ordinary transforming activity,mechanical_engineering_industry_equipment,agriculture_machines_equipment,planting_and_sowing_machinery_and_equipment,infrastructure & machinery,infrastructure & machinery heat,41.74,infrastructure & machinery,infrastructure & machinery,infrastructure & machinery,bio-obstbau-filipp_00000005219340-001,7e9eb54330221efacb353057d61743b9b0671655,eaad2e46eac1606d963d0b8a93e16af884f931f2,fdb642d6056de248a8027852f1cbbbfa8052650c,3491f9ff7cd2abf32d0cb4a56ae58b4804b141f8,0caab07b7bbe12e53ad7894380012395592a2815,3491f9ff7cd2abf32d0cb4a56ae58b4804b141f8,fd62c01c0168c1f02250969af71e56bf0ea681f5,2ea60e3f175f4db447fda1fe1a21dc9467dbaa09,e8dd1072c9a47729acdc8d87abfd9192875adb98,fff49bd7f46c38c28dc6cbdcddf38daa3688823a,5dd837d529960ee71e14e0fb295ef3c065cfe41d,37896e3a1338aa73f861498581ea813b2ddbddfe,3,iron products trade,50.13,73,0.5938697318007663,0.4061302681992337,0.40229885057471265,0.27586206896551724,medium,medium,medium,low,40.74074074074074,40.74074074074074,18.51851851851852,66.66666666666666,33.33333333333333,0,66.66666666666666,33.33333333333333,0,92.5925925925926,7.4074074074074066,0
74,bio obstbau filipp,manufacturer/ producer,in anleiten 2 | 2125 bogenneusiedl,bogenneusiedl,2125,austria,organic food,kg,ordinary transforming activity,metallurgy_metalworking,steel_metal_transformation,sharpening_steels_and_metals,infrastructure & machinery,infrastructure & machinery heat,20.15,agriculture & animal husbandry,agriculture & animal husbandry,infrastructure & machinery,bio-obstbau-filipp_00000005219340-001,7e9eb54330221efacb353057d61743b9b0671655,eaad2e46eac1606d963d0b8a93e16af884f931f2,912dfa339ed0d9e055bf44fa30129805c5badab2,7dad6d0ffc0978da317ab88f2cf58366fffc78b9,66943396631d98b745e675bfd34be72bf3e5240d,ea211507b860b477003e38978e434cfbd7a7437e,fd62c01c0168c1f02250969af71e56bf0ea681f5,e8a949ce30fead86dd311aaf05c2632275653c8c,a0b51bf5db1fba551d33e2ebb983665cc3d5c4db,fff49bd7f46c38c28dc6cbdcddf38daa3688823a,5dd837d529960ee71e14e0fb295ef3c065cfe41d,37896e3a1338aa73f861498581ea813b2ddbddfe,3,garlic bulbs,25.9,74,0.32950191570881227,0.23754789272030652,0.23371647509578544,0.17624521072796934,medium,low,low,low,40.74074074074074,40.74074074074074,18.51851851851852,66.66666666666666,33.33333333333333,0,66.66666666666666,33.33333333333333,0,92.5925925925926,7.4074074074074066,0
